		Lan-Vero	Lan-Huh7
230	309	0.10911122707945388	
231	310	0.10911122707945388	
232	311	0.10911122707945388	
233	312	0.10911122707945388	
234	313	0.10911122707945388	
235	314	0.10475052020423428	
236	315	0.10277067998287615	
237	316	0.10277067998287615	
238	317	0.10277067998287615	
239	318	0.10277067998287615	
240	319	0.10277067998287615	
241	320	0.10079083976151801	
242	321	0.10079083976151801	
243	322	0.10079083976151801	
244	323	0.10079083976151801	
245	324	0.10277067998287615	
246	325	0.10079083976151801	
247	326	0.10079083976151801	
248	327	0.10079083976151801	
249	328	0.09995739608517197	
250	329	0.09912395240882593	
251	330	0.09805406361841706	
252	331	0.09805406361841706	
253	332	0.09805406361841706	
254	333	0.0969841748280082	
255	334	0.09805406361841706	
256	335	0.09805406361841706	
257	336	0.09805406361841706	
258	337	0.09805406361841706	
259	338	0.0969841748280082	
260	339	0.09227763996943805	
261	340	0.09192533101801606	
262	341	0.09192533101801606	
263	342	0.09192533101801606	
264	343	0.09227763996943805	
265	344	0.0969841748280082	
266	345	0.0969841748280082	
267	346	0.10475052020423428	
268	347	0.10475052020423428	
269	348	0.10475052020423428	
270	349	0.13273413525883238	
271	350	0.10086734751612124	
272	351	0.10086734751612124	
273	352	0.10475052020423428	
274	353	0.10475052020423428	
275	354	0.13273413525883238	
276	355	0.11535986014823223	
277	356	0.11535986014823223	
278	357	0.11535986014823223	
279	358	0.11535986014823223	
280	359	0.11535986014823223	
281	360	0.12596920009223017	
282	361	0.10475052020423428	
283	362	0.09816177113541417	
284	363	0.09157302206659407	
285	364	0.0907851362156937	
286	365	0.0907851362156937	
287	366	0.08999725036479334	
288	367	0.0907851362156937	
289	368	0.0907851362156937	
290	369	0.09157302206659407	
291	370	0.09816177113541417	
292	371	0.10475052020423428	
293	372	0.12596920009223017	
294	373	0.12596920009223017	
295	374	0.14334347520283033	
296	375	0.12596920009223017	
297	376	0.11535986014823223	
298	377	0.12596920009223017	
299	378	0.10877111107941212	
300	379	0.10877111107941212	
301	380	0.09157302206659407	
302	381	0.0907851362156937	
303	382	0.0896888532786718	
304	383	0.08999725036479334	
305	384	0.08999725036479334	
306	385	0.08121730649762224	
307	386	0.08121730649762224	
308	387	0.08121730649762224	
309	388	0.07243736263045114	
310	389	0.06966008339488482	
311	390	0.06966008339488482	
312	391	0.0587846688270072	
313	392	0.0506865334946959	
314	393	0.049044508736987	
315	394	0.0474024839792781	
316	395	0.046158700836653084	
317	396	0.0474024839792781	
318	397	0.046158700836653084	
319	398	0.0474024839792781	
320	399	0.049044508736987	
321	400	0.0506865334946959	
322	401	0.0474024839792781	
323	402	0.0474024839792781	
324	403	0.0474024839792781	
325	404	0.049044508736987	
326	405	0.0506865334946959	
327	406	0.0587846688270072	
328	407	0.0587846688270072	
329	408	0.06966008339488482	
330	409	0.07243736263045114	
331	410	0.07272679108601848	
332	411	0.07272679108601848	
333	412	0.07243736263045114	
334	413	0.06156194806257352	
335	414	0.0506865334946959	
336	415	0.047800725594361985	
337	416	0.047800725594361985	
338	417	0.04491491769402807	
339	418	0.04491491769402807	
340	419	0.047800725594361985	
341	420	0.0506865334946959	
342	421	0.047800725594361985	
343	422	0.047800725594361985	
344	423	0.047800725594361985	
345	424	0.047800725594361985	
346	425	0.047800725594361985	
347	426	0.04491491769402807	
348	427	0.042963092983661196	
349	428	0.042963092983661196	
350	429	0.04062159236960705	
351	430	0.04062159236960705	
352	431	0.04062159236960705	
353	432	0.04062159236960705	
354	433	0.04062159236960705	
355	434	0.04062159236960705	
356	435	0.03844313645658537	
357	436	0.04023191646591978	
358	437	0.04062159236960705	
359	438	0.04101126827329432	
360	439	0.042963092983661196	
361	440	0.042963092983661196	
362	441	0.04491491769402807	
363	442	0.042963092983661196	
364	443	0.04491491769402807	
365	444	0.047800725594361985	
366	445	0.047800725594361985	
367	446	0.04491491769402807	
368	447	0.042963092983661196	
369	448	0.042963092983661196	
370	449	0.04491491769402807	
371	450	0.047800725594361985	
372	451	0.047800725594361985	
373	452	0.047800725594361985	
374	453	0.04491491769402807	
375	454	0.047800725594361985	
376	455	0.047800725594361985	
377	456	0.047800725594361985	
378	457	0.047800725594361985	
379	458	0.047800725594361985	
380	459	0.047800725594361985	
381	460	0.0506865334946959	
382	461	0.051276055013303026	
383	462	0.05357432220556563	
384	463	0.05357432220556563	
385	464	0.05357432220556563	
386	465	0.06021535779545356	
387	466	0.06514764771168602	
388	467	0.06908193362663592	
389	468	0.06514764771168602	
390	469	0.06514764771168602	
391	470	0.06021535779545356	
392	471	0.06514764771168602	
393	472	0.06908193362663592	
394	473	0.06908193362663592	
395	474	0.06908193362663592	
396	475	0.06908193362663592	
397	476	0.06519651053429532	
398	477	0.0652453733569046	
399	478	0.06514764771168602	
400	479	0.06514764771168602	
401	480	0.06519651053429532	
402	481	0.06519651053429532	
403	482	0.0652453733569046	
404	483	0.0652453733569046	
405	484	0.06519651053429532	
406	485	0.06514764771168602	
407	486	0.06514764771168602	
408	487	0.06514764771168602	
409	488	0.06331301469381447	
410	489	0.06514764771168602	
411	490	0.06514764771168602	
412	491	0.06514764771168602	
413	492	0.0652453733569046	
414	493	0.07125273822151099	
415	494	0.08265036837728355	
416	495	0.08265036837728355	
417	496	0.08804063366844975	
418	497	0.09289420149157189	
419	498	0.09774776931469403	
420	499	0.09774776931469403	
421	500	0.09774776931469403	
422	501	0.10395920432958866	
423	502	0.10672802023497457	
424	503	0.10949683614036049	
425	504	0.13203631609396627	
426	505	0.13203631609396627	
427	506	0.13386635298885602	
428	507	0.14072369419689243	
429	508	0.14072369419689243	
430	509	0.1457509985100391	
431	510	0.16577944470440653	
432	511	0.16577944470440653	
433	512	0.1457509985100391	
434	513	0.16577944470440653	
435	514	0.16577944470440653	
436	515	0.18580789089877398	
437	516	0.18972957229463752	
438	517	0.19365125369050107	
439	518	0.19365125369050107	
440	519	0.19894523063010866	
441	520	0.19894523063010866	
442	521	0.19894523063010866	
443	522	0.20423920756971625	
444	523	0.20423920756971625	
445	524	0.20423920756971625	
446	525	0.2198549781396428	
447	526	0.2198549781396428	
448	527	0.20423920756971625	
449	528	0.20423920756971625	
450	529	0.2198549781396428	
451	530	0.20423920756971625	
452	531	0.20423920756971625	
453	532	0.20423920756971625	
454	533	0.2198549781396428	
455	534	0.2198549781396428	
456	535	0.2198549781396428	
457	536	0.2198549781396428	
458	537	0.23547074870956936	
459	538	0.2198549781396428	
460	539	0.2145610012000352	
461	540	0.19365125369050107	
462	541	0.19365125369050107	
463	542	0.2145610012000352	
464	543	0.23547074870956936	
465	544	0.2359291610341375	
466	545	0.23679008484702782	
467	546	0.2359291610341375	
468	547	0.2356999548718534	
469	548	0.2356999548718534	
470	549	0.2356999548718534	
471	550	0.2356999548718534	
472	551	0.23547074870956936	
473	552	0.2145610012000352	
474	553	0.2145610012000352	
475	554	0.2145610012000352	
476	555	0.2356999548718534	
477	556	0.2356999548718534	
478	557	0.2356999548718534	
479	558	0.2359291610341375	
480	559	0.23679008484702782	
481	560	0.23679008484702782	
482	561	0.23765100865991814	
483	562	0.24640929446268478	
484	563	0.23765100865991814	
485	564	0.23765100865991814	
486	565	0.23765100865991814	
487	566	0.23679008484702782	
488	567	0.23679008484702782	
489	568	0.23679008484702782	
490	569	0.23765100865991814	
491	570	0.23679008484702782	
492	571	0.23679008484702782	
493	572	0.2328127650455279	
494	573	0.22969636905691831	
495	574	0.1907197735646855	
496	575	0.18281559905831923	
497	576	0.17491142455195297	
498	577	0.18281559905831923	
499	578	0.17491142455195297	
500	579	0.17491142455195297	
501	580	0.17491142455195297	
502	581	0.16907513530803783	
503	582	0.1632388460641227	
504	583	0.1438033095332446	
505	584	0.1438033095332446	
506	585	0.1438033095332446	
507	586	0.11326432614916333	
508	587	0.08272534276508206	
509	588	0.08272534276508206	
510	589	0.08141199145519429	
511	590	0.08272534276508206	
512	591	0.11326432614916333	
513	592	0.1438033095332446	
514	593	0.08272534276508206	
515	594	0.1105628777305075	
516	595	0.1105628777305075	
517	596	0.1105628777305075	
518	597	0.1105628777305075	
519	598	0.13840041269593295	
520	599	0.13840041269593295	
521	600	0.13840041269593295	
522	601	0.1105628777305075	
523	602	0.1105628777305075	
524	603	0.08272534276508206	
525	604	0.10106251076310656	
526	605	0.08704370510774023	
527	606	0.08704370510774023	
528	607	0.08704370510774023	
529	608	0.08272534276508206	
530	609	0.08704370510774023	
531	610	0.08272534276508206	
532	611	0.08272534276508206	
533	612	0.08141199145519429	
534	613	0.08141199145519429	
535	614	0.08272534276508206	
536	615	0.08272534276508206	
537	616	0.08272534276508206	
538	617	0.08141199145519429	
539	618	0.08141199145519429	
540	619	0.07577321005729108	
541	620	0.08009864014530652	
542	621	0.07577321005729108	
543	622	0.07144777996927565	
544	623	0.07144777996927565	
545	624	0.07144777996927565	
546	625	0.07144777996927565	
547	626	0.07144777996927565	
548	627	0.07057521529839089	
549	628	0.07144777996927565	
550	629	0.07057521529839089	
551	630	0.07057521529839089	
552	631	0.06970265062750614	
553	632	0.056605331849190255	
554	633	0.056605331849190255	
555	634	0.056605331849190255	
556	635	0.056605331849190255	
557	636	0.05444156674738323	
558	637	0.05444156674738323	
559	638	0.056605331849190255	
560	639	0.0631539912383482	
561	640	0.056605331849190255	
562	641	0.05444156674738323	
563	642	0.0522778016455762	
564	643	0.0522778016455762	
565	644	0.0522778016455762	
566	645	0.0522778016455762	
567	646	0.0522778016455762	
568	647	0.05444156674738323	
569	648	0.056605331849190255	
570	649	0.056605331849190255	
571	650	0.057609092104906945	0.0
572	651	0.0571072119770486	0.0
573	652	0.06365587136620654	0.0
574	653	0.06970265062750614	0.0
575	654	0.07057521529839089	0.0
576	655	0.07404736971436757	0.0
577	656	0.07404736971436757	0.0
578	657	0.07144777996927565	0.0034205737707723553
579	658	0.07144777996927565	0.0034205737707723553
580	659	0.07144777996927565	0.0034205737707723553
581	660	0.07144777996927565	0.0034205737707723553
582	661	0.07144777996927565	0.0034205737707723553
583	662	0.07144777996927565	0.0034205737707723553
584	663	0.06712802578218321	0.0034205737707723553
585	664	0.0571072119770486	0.0
586	665	0.056605331849190255	0.0
587	666	0.05444156674738323	0.0
588	667	0.05444156674738323	0.0
589	668	0.056605331849190255	0.0
590	669	0.0571072119770486	0.0
591	670	0.056605331849190255	0.0
592	671	0.05444156674738323	0.0
593	672	0.056605331849190255	0.0
594	673	0.056605331849190255	0.0
595	674	0.05444156674738323	0.0
596	675	0.05444156674738323	0.0
597	676	0.0522778016455762	0.0
598	677	0.0522778016455762	0.0
599	678	0.051036219290148434	0.0
600	679	0.049794636934720665	0.0
601	680	0.049794636934720665	0.0
602	681	0.0522778016455762	0.0
603	682	0.0522778016455762	0.0
604	683	0.056605331849190255	0.0
605	684	0.05444156674738323	0.0
606	685	0.05444156674738323	0.0
607	686	0.056605331849190255	0.0
608	687	0.057609092104906945	0.0034205737707723553
609	688	0.05993200256627673	0.0034205737707723553
610	689	0.057609092104906945	0.0034205737707723553
611	690	0.057609092104906945	0.0
612	691	0.05993200256627673	0.0034205737707723553
613	692	0.05993200256627673	0.0034205737707723553
614	693	0.05993200256627673	0.0034205737707723553
615	694	0.05993200256627673	0.0034205737707723553
616	695	0.06225491302764652	0.0034205737707723553
617	696	0.06506969761606121	0.0
618	697	0.06225491302764652	0.0
619	698	0.06506969761606121	0.0
620	699	0.06788448220447589	0.0
621	700	0.06788448220447589	0.0
622	701	0.06788448220447589	0.0
623	702	0.07015927876975867	0.0
624	703	0.06506969761606121	0.0
625	704	0.06225491302764652	0.0
626	705	0.06301925243500872	0.0
627	706	0.06225491302764652	0.0
628	707	0.06225491302764652	0.0
629	708	0.05993200256627673	0.0
630	709	0.06225491302764652	0.0
631	710	0.05993200256627673	0.0
632	711	0.05993200256627673	0.0
633	712	0.06225491302764652	0.0
634	713	0.06225491302764652	0.0
635	714	0.06225491302764652	0.0
636	715	0.057609092104906945	0.0
637	716	0.05993200256627673	0.0
638	717	0.057609092104906945	0.0
639	718	0.05454100878985424	0.0
640	719	0.051472925474801534	0.0
641	720	0.05454100878985424	0.0034205737707723553
642	721	0.057609092104906945	0.006841147541544711
643	722	0.06225491302764652	0.006841147541544711
644	723	0.057609092104906945	0.006841147541544711
645	724	0.057609092104906945	0.006841147541544711
646	725	0.057609092104906945	0.006841147541544711
647	726	0.05993200256627673	0.008383830607410128
648	727	0.057609092104906945	0.006841147541544711
649	728	0.05454100878985424	0.0034205737707723553
650	729	0.057609092104906945	0.006841147541544711
651	730	0.06225491302764652	0.006841147541544711
652	731	0.06301925243500872	0.0034205737707723553
653	732	0.06301925243500872	0.008383830607410128
654	733	0.06301925243500872	0.008383830607410128
655	734	0.06301925243500872	0.008383830607410128
656	735	0.06225491302764652	0.009926513673275544
657	736	0.06225491302764652	0.009926513673275544
658	737	0.06378359184237092	0.009926513673275544
659	738	0.06583403702342341	0.015724258441980353
660	739	0.06788448220447589	0.02152200321068516
661	740	0.06788448220447589	0.02152200321068516
662	741	0.07015927876975867	0.025557028709074822
663	742	0.07243407533504145	0.029592054207464483
664	743	0.07984563700570668	0.03140043518421524
665	744	0.09138911511393827	0.03140043518421524
666	745	0.0995238993473218	0.03574225991412687
667	746	0.10352676714313896	0.038275703667287754
668	747	0.10352676714313896	0.038275703667287754
669	748	0.10563128398393923	0.05566122002661124
670	749	0.10773580082473949	0.07304673638593473
671	750	0.10877000201723822	0.08066784005811066
672	751	0.10980420320973694	0.08828894373028659
673	752	0.12000750937040644	0.07304673638593473
674	753	0.13255209197952453	0.08828894373028659
675	754	0.13255209197952453	0.08828894373028659
676	755	0.13562894252755336	0.08066784005811066
677	756	0.14144263754655056	0.09169032627921352
678	757	0.14417948201751896	0.09509170882814044
679	758	0.14417948201751896	0.09509170882814044
680	759	0.14417948201751896	0.09509170882814044
681	760	0.14417948201751896	0.09509170882814044
682	761	0.13870579307558217	0.08828894373028659
683	762	0.13870579307558217	0.08828894373028659
684	763	0.1338329217881956	0.07304673638593473
685	764	0.13319250688386008	0.07291692929459268
686	765	0.13255209197952453	0.07278712220325062
687	766	0.12627980067496547	0.06521698301169518
688	767	0.12000750937040644	0.07278712220325062
689	768	0.12000750937040644	0.07278712220325062
690	769	0.12000750937040644	0.07278712220325062
691	770	0.12627980067496547	0.0805380329667686
692	771	0.12000750937040644	0.07278712220325062
693	772	0.12000750937040644	0.07278712220325062
694	773	0.11490585629007169	0.0805380329667686
695	774	0.10980420320973694	0.07278712220325062
696	775	0.1089380839738538	0.06521698301169518
697	776	0.11490585629007169	0.06521698301169518
698	777	0.12000750937040644	0.07278712220325062
699	778	0.12000750937040644	0.07278712220325062
700	779	0.12000750937040644	0.07278712220325062
701	780	0.12000750937040644	0.07278712220325062
702	781	0.12627980067496547	0.0805380329667686
703	782	0.12000750937040644	0.07278712220325062
704	783	0.12627980067496547	0.0805380329667686
705	784	0.12000750937040644	0.07278712220325062
706	785	0.12000750937040644	0.07278712220325062
707	786	0.12627980067496547	0.0805380329667686
708	787	0.12627980067496547	0.0805380329667686
709	788	0.13319250688386008	0.07990135297390907
710	789	0.13319250688386008	0.07990135297390907
711	790	0.1338329217881956	0.08701558374456753
712	791	0.1338329217881956	0.08701558374456753
713	792	0.13319250688386008	0.07990135297390907
714	793	0.13319250688386008	0.07990135297390907
715	794	0.1338329217881956	0.07278712220325062
716	795	0.1362693574318889	0.07990135297390907
717	796	0.13870579307558217	0.08701558374456753
718	797	0.14382414837932808	0.09509170882814044
719	798	0.14126497072745514	0.09105364628635398
720	799	0.13870579307558217	0.08701558374456753
721	800	0.14126497072745514	0.09105364628635398
722	801	0.14126497072745514	0.09105364628635398
723	802	0.13882853508376186	0.09509170882814044
724	803	0.14382414837932808	0.09615564297848342
725	804	0.14382414837932808	0.09615564297848342
726	805	0.14382414837932808	0.09615564297848342
727	806	0.13882853508376186	0.09509170882814044
728	807	0.1338329217881956	0.09509170882814044
729	808	0.13319250688386008	0.09509170882814044
730	809	0.1338329217881956	0.09105364628635398
731	810	0.1338329217881956	0.08701558374456753
732	811	0.1333215403205593	0.08701558374456753
733	812	0.13268112541622373	0.07990135297390907
734	813	0.13255209197952453	0.07990135297390907
735	814	0.13255209197952453	0.07990135297390907
736	815	0.12031202835874759	0.07990135297390907
737	816	0.12031202835874759	0.07990135297390907
738	817	0.1077305249527857	0.07278712220325062
739	818	0.10738908516760076	0.06521698301169518
740	819	0.10738908516760076	0.05764684382013974
741	820	0.10738908516760076	0.05764684382013974
742	821	0.1073273479718843	0.0499002668693419
743	822	0.10738908516760076	0.04215368991854407
744	823	0.10726561077616784	0.0396618729427345
745	824	0.10273417927396625	0.04215368991854407
746	825	0.10273417927396625	0.0396618729427345
747	826	0.10273417927396625	0.0396618729427345
748	827	0.10726561077616784	0.0396618729427345
749	828	0.10273417927396625	0.0396618729427345
750	829	0.10273417927396625	0.037170055966924936
751	830	0.10273417927396625	0.03698550496317969
752	831	0.10273417927396625	0.036800953959434446
753	832	0.10273417927396625	0.028380534210148647
754	833	0.09820274777176467	0.01996011446086285
755	834	0.09820274777176467	0.01996011446086285
756	835	0.09210348716419686	0.019398155376972044
757	836	0.08363540073733092	0.01883619629308124
758	837	0.07516731431046497	0.016115839391310942
759	838	0.06771806792740748	0.01883619629308124
760	839	0.07516731431046497	0.019398155376972044
761	840	0.07516731431046497	0.019398155376972044
762	841	0.06880483095441861	0.01883619629308124
763	842	0.0645368262493843	0.01883619629308124
764	843	0.0645368262493843	0.019398155376972044
765	844	0.06026882154434998	0.01996011446086285
766	845	0.06026882154434998	0.01996011446086285
767	846	0.05756810404746451	0.01996011446086285
768	847	0.05756810404746451	0.01996011446086285
769	848	0.05756810404746451	0.01996011446086285
770	849	0.05756810404746451	0.01996011446086285
771	850	0.054867386550579045	0.01996011446086285
772	851	0.054867386550579045	0.01996011446086285
773	852	0.05756810404746451	0.01996011446086285
774	853	0.05756810404746451	0.019398155376972044
775	854	0.0645368262493843	0.01883619629308124
776	855	0.07198607263244179	0.027818575126257843
777	856	0.06880483095441861	0.036800953959434446
778	857	0.07198607263244179	0.036800953959434446
779	858	0.07198607263244179	0.036800953959434446
780	859	0.07198607263244179	0.036800953959434446
781	860	0.06880483095441861	0.027818575126257843
782	861	0.052678701887379956	
783	862	0.06074176642089928	
784	863	0.06074176642089928	
785	864	0.06880483095441861	
786	865	0.052678701887379956	
787	866	0.051524932031941646	
788	867	0.051524932031941646	
789	868	0.05037116217650334	
790	869	0.049543731597460845	
791	870	0.05037116217650334	
792	871	0.051524932031941646	
793	872	0.052678701887379956	
794	873	0.051524932031941646	
795	874	0.049543731597460845	
796	875	0.048716301018418354	
797	876	0.048716301018418354	
798	877	0.047927941381188784	
799	878	0.049543731597460845	
800	879	0.048716301018418354	
801	880	0.047927941381188784	
802	881	0.047927941381188784	
803	882	0.047139581743959214	
804	883	0.047139581743959214	
805	884	0.047139581743959214	
806	885	0.047139581743959214	
807	886	0.047139581743959214	
808	887	0.045969215173932765	
809	888	0.047139581743959214	
810	889	0.047139581743959214	
811	890	0.045969215173932765	
812	891	0.047139581743959214	
813	892	0.047927941381188784	
814	893	0.048716301018418354	
815	894	0.048716301018418354	
816	895	0.05368974392093341	
817	896	0.05368974392093341	
818	897	0.05866318682344847	
819	898	0.05866318682344847	
820	899	0.06373400888893355	
821	900	0.06373400888893355	
822	901	0.06373400888893355	
823	902	0.06373400888893355	
824	903	0.06880483095441861	
825	904	0.06880483095441861	
826	905	0.06373400888893355	
827	906	0.06373400888893355	
828	907	0.05866318682344847	
829	908	0.06373400888893355	
830	909	0.05866318682344847	
831	910	0.05368974392093341	
832	911	0.048716301018418354	
833	912	0.046757574811162335	
834	913	0.046757574811162335	
835	914	0.046757574811162335	
836	915	0.048716301018418354	
837	916	0.048716301018418354	
838	917	0.048716301018418354	
839	918	0.048716301018418354	
840	919	0.048716301018418354	
841	920	0.048716301018418354	
842	921	0.046757574811162335	
843	922	0.048716301018418354	
844	923	0.046757574811162335	
845	924	0.046757574811162335	
846	925	0.046757574811162335	
847	926	0.048716301018418354	
848	927	0.048716301018418354	
849	928	0.048716301018418354	
850	929	0.048716301018418354	
851	930	0.05368974392093341	
852	931	0.05368974392093341	
853	932	0.048716301018418354	
854	933	0.046757574811162335	
855	934	0.044798848603906316	
856	935	0.03547185989767634	
857	936	0.03547185989767634	
858	937	0.02614487119144636	
859	938	0.02614487119144636	
860	939	0.02614487119144636	
861	940	0.02614487119144636	
862	941	0.03370573405110655	
863	942	0.03370573405110655	
864	943	0.03370573405110655	
865	944	0.03370573405110655	
866	945		
867	946		
868	947		
869	948		
870	949		
871	950		
872	951		
873	952		
874	953		
875	954		
876	955		
877	956		
878	957		
879	958		
880	959		
881	960		
882	961		
883	962		
884	963		
885	964		
886	965		
887	966		
888	967		
889	968		
890	969		
891	970		
892	971		
893	972		
894	973		
895	974		
896	975		
897	976		
898	977	0.05902420290196952	
899	978	0.05902420290196952	
900	979	0.05902420290196952	
901	980	0.05902420290196952	
902	981	0.06627388453884646	
903	982	0.06627388453884646	
904	983	0.06627388453884646	
905	984	0.06627388453884646	
906	985	0.06627388453884646	
907	986	0.06627388453884646	
908	987	0.06715719530735959	
909	988	0.06627388453884646	
910	989	0.06715719530735959	
911	990	0.06627388453884646	
912	991	0.06627388453884646	
913	992	0.06627388453884646	
914	993	0.061069495564228575	
915	994	0.06627388453884646	
916	995	0.06715719530735959	
917	996	0.06715719530735959	
918	997	0.06715719530735959	
919	998	0.06715719530735959	
920	999	0.0680405060758727	
921	1000	0.0680405060758727	
922	1001	0.0680405060758727	
923	1002	0.07486739005574411	
924	1003	0.08169427403561552	
925	1004	0.08185302054277346	
926	1005	0.0820117670499314	
927	1006	0.0820117670499314	
928	1007	0.08528020702830454	
929	1008	0.08528020702830454	
930	1009	0.08854864700667767	
931	1010	0.08854864700667767	
932	1011	0.09035991264194107	
933	1012	0.09035991264194107	
934	1013	0.09035991264194107	
935	1014	0.09217117827720447	
936	1015	0.09921213049328124	
937	1016	0.09921213049328124	
938	1017	0.09921213049328124	
939	1018	0.09921213049328124	
940	1019	0.10625308270935802	
941	1020	0.09921213049328124	
942	1021	0.09921213049328124	
943	1022	0.10625308270935802	
944	1023	0.09921213049328124	
945	1024	0.10002456499611376	
946	1025	0.10313882385273589	
947	1026	0.10002456499611376	
948	1027	0.10002456499611376	
949	1028	0.10002456499611376	
950	1029	0.10002456499611376	
951	1030	0.10002456499611376	
952	1031	0.10002456499611376	
953	1032	0.09609787163665912	
954	1033	0.09217117827720447	
955	1034	0.09035991264194107	
956	1035	0.09035991264194107	
957	1036	0.09035991264194107	
958	1037	0.08854864700667767	
959	1038	0.08799522561662028	
960	1039	0.08854864700667767	
961	1040	0.08854864700667767	
962	1041	0.08854864700667767	
963	1042	0.08854864700667767	
964	1043	0.09035991264194107	
965	1044	0.09035991264194107	
966	1045	0.09316490282910556	
967	1046	0.09035991264194107	
968	1047	0.09217117827720447	
969	1048	0.09217117827720447	
970	1049	0.09217117827720447	
971	1050	0.09035991264194107	
972	1051	0.09035991264194107	0.08204088641024168
