		AC	GU
3151	3250	0.027019	0.006228800000000001
3201	3300	0.026151666666666663	0.005555217391304348
3251	3350	0.022774339622641512	0.0040676595744680855
3301	3400	0.018535510204081635	0.0036568627450980387
3351	3450	0.01979037037037037	0.004913478260869565
3401	3500	0.0228936	0.007606000000000001
3451	3550	0.02243326530612245	0.006252549019607843
3501	3600	0.020737500000000002	0.005165384615384615
3551	3650	0.021375531914893612	0.005741698113207547
3601	3700	0.024511764705882354	0.0044287755102040815
3651	3750	0.02573173913043478	0.004535555555555555
3701	3800	0.02671756097560975	0.00476271186440678
3751	3850	0.026033555555555556	0.004123818181818182
3801	3900	0.026428703703703708	0.004920434782608695
3851	3950	0.025365762711864408	0.005080731707317073
3901	4000	0.02400898305084746	0.004626341463414633
3951	4050	0.024211428571428575	0.004113181818181818
4001	4100	0.0233343137254902	0.002967755102040816
4051	4150	0.024947674418604647	0.004572982456140352
4101	4200	0.024874418604651165	0.00686719298245614
4151	4250	0.0214962962962963	0.007345434782608696
4201	4300	0.023074150943396224	0.009638297872340424
4251	4350	0.0249064	0.007119400000000001
4301	4400	0.02295632653061224	0.0043709803921568625
4351	4450	0.020070408163265305	0.00587843137254902
4401	4500	0.020912631578947367	0.00457
4451	4550	0.022308163265306123	0.005076274509803922
4501	4600	0.0222134	0.0048626
4551	4650	0.024783392857142855	0.0054213636363636365
4601	4700	0.028926304347826084	0.006002222222222221
4651	4750	0.028100454545454547	0.0043328571428571435
4701	4800	0.02434450980392157	0.0038402040816326527
4751	4850	0.024295471698113212	0.00484595744680851
4801	4900	0.02430851851851852	0.005306739130434782
4851	4950	0.023687884615384618	0.004490416666666667
4901	5000	0.023933799999999995	0.005384
4951	5050	0.024043461538461538	0.006562083333333334
5001	5100	0.023912884615384617	0.005715208333333333
5051	5150	0.022123846153846154	0.004282708333333334
5101	5200	0.02284913043478261	0.005900185185185185
5151	5250	0.024450185185185186	0.006533695652173911
5201	5300	0.02421517857142857	0.004428636363636363
5251	5350	0.025089615384615387	0.003974166666666667
5301	5400	0.02740686274509804	0.005226938775510204
5351	5450	0.024321395348837208	0.006145964912280702
5401	5500	0.021379148936170208	0.004791132075471699
5451	5550	0.025238653846153848	0.005623125
5501	5600	0.028624583333333332	0.006868076923076923
5551	5650	0.02856729166666666	0.0059607692307692296
5601	5700	0.026529615384615384	0.004756666666666667
5651	5750	0.02438458333333333	0.004926730769230768
5701	5800	0.02206877551020408	0.004348235294117647
5751	5850	0.02221537037037037	0.003749565217391305
5801	5900	0.022338333333333335	0.00412525
5851	5950	0.022490555555555555	0.004138260869565217
5901	6000	0.0220086	0.0042608
5951	6050	0.021628166666666664	0.0036824999999999996
6001	6100	0.0221133962264151	0.0029265957446808506
6051	6150	0.027774680851063833	0.0038533962264150944
6101	6200	0.023568979591836733	0.005361764705882353
6151	6250	0.017938125	0.0054880769230769245
6201	6300	0.020020925925925928	0.004986304347826087
6251	6350	0.02145	0.005637272727272728
6301	6400	0.023166730769230762	0.007860625
6351	6450	0.02480381818181818	0.0069171111111111135
6401	6500	0.024033148148148147	0.005295000000000001
6451	6550	0.021380909090909096	0.005620666666666668
6501	6600	0.020662727272727277	0.004454444444444446
6551	6650	0.02446956521739131	0.0045364814814814825
6601	6700	0.023984761904761905	0.005333448275862068
6651	6750	0.0231975	0.0046784615384615385
6701	6800	0.023276382978723406	0.00264754716981132
6751	6850	0.018727333333333332	0.0025261818181818185
6801	6900	0.023028775510204078	0.004471372549019608
6851	6950	0.022329791666666668	0.004308653846153846
6901	7000	0.020737804878048778	0.002990508474576271
6951	7050	0.022656486486486486	0.0041996825396825406
7001	7100	0.02097348837209302	0.00535280701754386
7051	7150	0.021044390243902436	0.004734915254237287
7101	7200	0.023316304347826083	0.0036788888888888895
7151	7250	0.02406651162790698	0.005442807017543859
7201	7300	0.024445	0.00643485294117647
7251	7350	0.023667567567567566	0.003993650793650793
7301	7400	0.023451707317073172	0.003740508474576272
7351	7450	0.021531219512195124	0.004918474576271186
7401	7500	0.018437567567567568	0.00437952380952381
7451	7550	0.020929111111111114	0.005109090909090909
7501	7600	0.02495311111111111	0.006224909090909092
7551	7650	0.024352105263157894	0.005392580645161291
7601	7700	0.022771136363636365	0.004473928571428572
7651	7750	0.025543	0.0039962
7701	7800	0.023974807692307698	0.004228333333333333
7751	7850	0.0229992	0.004763
7801	7900	0.02273695652173913	0.0038157407407407406
7851	7950	0.02374	0.0034542
7901	8000	0.025005098039215686	0.004136734693877551
7951	8050	0.02246157894736842	0.005080806451612903
8001	8100	0.021485416666666663	0.004886730769230769
8051	8150	0.023347758620689652	0.004182857142857143
8101	8200	0.02330066666666667	0.004837090909090909
8151	8250	0.023734418604651163	0.004319473684210527
8201	8300	0.02302313725490196	0.0038208163265306128
8251	8350	0.025455000000000002	0.004903600000000001
8301	8400	0.026104897959183675	0.005176274509803923
8351	8450	0.023406181818181823	0.004674222222222222
8401	8500	0.022025740740740738	0.004085
8451	8550	0.020789615384615382	0.0046006250000000005
8501	8600	0.019944375	0.004573461538461539
8551	8650	0.01732948717948718	0.00298327868852459
8601	8700	0.022088888888888887	0.0038000000000000004
8651	8750	0.023922978723404254	0.006272452830188679
8701	8800	0.02413175	0.00609
8751	8850	0.02863	0.005104230769230769
8801	8900	0.025415000000000004	0.006239038461538462
8851	8950	0.02023526315789474	0.005500806451612904
8901	9000	0.02380061224489796	0.0037350980392156863
8951	9050	0.02165125	0.004764038461538462
9001	9100	0.02449897435897436	0.004280983606557377
9051	9150	0.03015955555555555	0.004644545454545455
9101	9200	0.028431875	0.005799615384615385
9151	9250	0.025895652173913045	0.007028518518518518
9201	9300	0.024430249999999997	0.007115499999999999
9251	9350	0.02232078947368421	0.005512903225806451
9301	9400	0.023439111111111105	0.0051972727272727275
9351	9450	0.025846956521739125	0.005604444444444444
9401	9500	0.02472918918918919	0.006260317460317459
9451	9550	0.02267439024390244	0.004506101694915253
9501	9600	0.024646666666666667	0.002561379310344828
9551	9650	0.026857894736842098	0.0036432258064516133
9601	9700	0.02754190476190476	0.004297931034482758
9651	9750	0.024547777777777776	0.003665454545454545
9701	9800	0.021790749999999998	0.004179
9751	9850	0.022112820512820517	0.00440360655737705
9801	9900	0.021211702127659576	0.0033101886792452828
9851	9950	0.02112647058823529	0.005495714285714285
9901	10000	0.024251400000000003	0.0062612
9951	10050	0.02619415094339623	0.003788936170212765
10001	10100	0.025118367346938772	0.006190392156862745
10051	10150	0.028427380952380947	0.007619655172413793
10101	10200	0.026901702127659584	0.0056554716981132075
10151	10250	0.0230464705882353	0.0037448979591836735
10201	10300	0.023499333333333337	0.005852181818181819
10251	10350	0.022737291666666663	0.006793653846153846
10301	10400	0.02528803921568627	0.004383673469387755
10351	10450	0.027725000000000003	0.005566428571428571
10401	10500	0.025482564102564102	0.00648918032786885
10451	10550	0.024083783783783782	0.004907301587301588
10501	10600	0.025223111111111106	0.005063090909090909
10551	10650	0.024694999999999998	0.008168260869565219
10601	10700	0.022267391304347826	0.006716296296296297
10651	10750	0.024461627906976747	0.004529824561403509
10701	10800	0.024162037037037037	0.004590217391304347
10751	10850	0.023732040816326534	0.005341764705882353
10801	10900	0.02205446808510638	0.006170943396226415
10851	10950	0.019889777777777777	0.005171818181818183
10901	11000	0.02340711111111111	0.005143818181818181
10951	11050	0.028582448979591835	0.005016078431372549
11001	11100	0.029934500000000003	0.003580666666666667
11051	11150	0.0270175	0.004794411764705883
11101	11200	0.02700277777777778	0.00426875
11151	11250	0.024053421052631578	0.0054008064516129035
11201	11300	0.020033125	0.007084264705882352
11251	11350	0.021236666666666668	0.00489859375
11301	11400	0.024305	0.006543275862068966
11351	11450	0.02329292682926829	0.006698474576271187
11401	11500	0.023971111111111106	0.004409636363636364
11451	11550	0.024870000000000003	0.005735409836065574
11501	11600	0.02443285714285714	0.0054376923076923074
11551	11650	0.02336542857142857	0.004522307692307692
11601	11700	0.021418823529411764	0.004622575757575758
11651	11750	0.023288863636363635	0.005986249999999999
11701	11800	0.023841090909090906	0.006806888888888888
11751	11850	0.025013818181818182	0.0061586666666666665
11801	11900	0.025890599999999996	0.00472
11851	11950	0.026312941176470588	0.004914489795918367
11901	12000	0.025114038461538462	0.0053097916666666675
11951	12050	0.022268571428571426	0.006672156862745098
12001	12100	0.024788	0.0099404
12051	12150	0.028915576923076922	0.0078095833333333324
12101	12200	0.02741790697674418	0.006167543859649124
12151	12250	0.024002250000000003	0.0063254999999999995
12201	12300	0.025959999999999997	0.0059254901960784315
12251	12350	0.02425074074074074	0.00637695652173913
12301	12400	0.0247462	0.0054210000000000005
12351	12450	0.025518653846153847	0.005209583333333333
12401	12500	0.024947704918032786	0.005045384615384616
12451	12550	0.02559372881355932	0.004165121951219512
12501	12600	0.022241200000000003	0.005269600000000001
12551	12650	0.021794791666666664	0.005551346153846152
12601	12700	0.02437673469387755	0.005626078431372549
12651	12750	0.025916862745098045	0.005943673469387755
12701	12800	0.026942962962962964	0.006133913043478261
12751	12850	0.026233191489361693	0.006351698113207546
12801	12900	0.027008297872340423	0.006419811320754716
12851	12950	0.02623235294117647	0.005404081632653061
12901	13000	0.023444255319148937	0.004721509433962263
12951	13050	0.025871764705882355	0.005453265306122449
13001	13100	0.026165106382978722	0.0042277358490566035
13051	13150	0.02330355555555556	0.005711090909090909
13101	13200	0.021939038461538458	0.0075229166666666665
13151	13250	0.02214195652173913	0.007117592592592591
13201	13300	0.023102608695652175	0.00607537037037037
13251	13350	0.022117547169811323	0.005251063829787234
13301	13400	0.021022857142857145	0.006283529411764706
13351	13450	0.024128723404255318	0.006002452830188678
13401	13500	0.028159130434782614	0.005494444444444446
13451	13550	0.025903111111111113	0.005950545454545453
13501	13600	0.015483958333333332	0.004141538461538461
13551	13650	0.01426	0.002587
13601	13700	0.02441625	0.003961590909090909
13651	13750	0.02574849056603773	0.003759361702127659
13701	13800	0.025117755102040815	0.00443156862745098
13751	13850	0.023786538461538463	0.005698124999999999
13801	13900	0.020727	0.0045982
13851	13950	0.0214042	0.003939000000000001
13901	14000	0.02313326530612245	0.004876862745098038
13951	14050	0.022715434782608696	0.0054266666666666664
14001	14100	0.020600444444444442	0.005762000000000001
14051	14150	0.02147717391304348	0.005735185185185184
14101	14200	0.023888695652173914	0.005435370370370372
14151	14250	0.024490208333333333	0.005406346153846154
14201	14300	0.02451877551020408	0.00553549019607843
14251	14350	0.024882291666666667	0.005972884615384616
14301	14400	0.022558695652173905	0.004739814814814814
14351	14450	0.02455543478260869	0.004776851851851851
14401	14500	0.023171818181818182	0.006506428571428572
14451	14550	0.019892608695652174	0.005604074074074075
14501	14600	0.025987391304347823	0.004996296296296295
14551	14650	0.026838958333333333	0.004409807692307693
14601	14700	0.024727222222222227	0.003274565217391304
14651	14750	0.024832619047619048	0.005105689655172414
14701	14800	0.024229230769230767	0.005992786885245902
14751	14850	0.023322075471698112	0.004417659574468084
14801	14900	0.02252790697674419	0.004102631578947368
14851	14950	0.02311767441860465	0.004771929824561403
14901	15000	0.022416470588235295	0.005664489795918367
14951	15050	0.022848367346938774	0.005386666666666667
15001	15100	0.021205	0.004028181818181819
15051	15150	0.03453528301886792	0.004495106382978724
15101	15200	0.03653981132075472	0.005449574468085106
15151	15250	0.023964444444444448	0.006535
15201	15300	0.027149361702127655	0.007329622641509432
15251	15350	0.02612565217391304	0.0065401851851851845
15301	15400	0.0230912	0.0046302
15351	15450	0.022694883720930235	0.0057463157894736844
15401	15500	0.025084782608695646	0.008108148148148146
15451	15550	0.026490816326530612	0.006493333333333334
15501	15600	0.024268888888888885	0.004091818181818182
15551	15650	0.0225956	0.0046016
15601	15700	0.022414166666666666	0.004643076923076923
15651	15750	0.026004651162790694	0.004060350877192982
15701	15800	0.023823111111111107	0.004306
15751	15850	0.021110212765957447	0.00480377358490566
15801	15900	0.025752156862745096	0.004524081632653061
15851	15950	0.028172545454545454	0.0051451111111111125
15901	16000	0.0284602	0.007778600000000001
15951	16050	0.03041431818181818	0.006505892857142857
16001	16100	0.03005065217391304	0.004209629629629629
16051	16150	0.02249730769230769	0.004832916666666667
16101	16200	0.01981979591836735	0.006004509803921569
16151	16250	0.021626363636363635	0.008306785714285714
16201	16300	0.02399162790697674	0.007258070175438597
16251	16350	0.02446021276595745	0.003658679245283019
16301	16400	0.023880434782608696	0.003266296296296297
16351	16450	0.025290731707317073	0.005166440677966102
16401	16500	0.024032653061224485	0.0054319607843137255
16451	16550	0.02079369565217391	0.003998888888888889
16501	16600	0.02293658536585366	0.005020847457627119
16551	16650	0.026939230769230774	0.005502916666666667
16601	16700	0.024945	0.005703541666666667
16651	16750	0.023348888888888888	0.006505454545454545
16701	16800	0.02451	0.005127307692307691
16751	16850	0.02149736842105263	0.005108139534883721
16801	16900	0.019586981132075472	0.006528936170212767
16851	16950	0.02224326086956522	0.004671111111111113
16901	17000	0.02660462962962962	0.003969782608695653
16951	17050	0.027534464285714287	0.00445590909090909
17001	17100	0.02454686274509804	0.006713061224489796
17051	17150	0.023935833333333333	0.0064471153846153845
17101	17200	0.024645333333333335	0.004798363636363636
17151	17250	0.022588936170212764	0.0045916981132075475
17201	17300	0.02355632653061224	0.004087843137254902
17251	17350	0.026162000000000005	0.004810727272727273
17301	17400	0.02332285714285714	0.0044712068965517245
17351	17450	0.024262826086956527	0.004499444444444445
17401	17500	0.026906379310344827	0.006245952380952382
17451	17550	0.02953155172413793	0.005696904761904762
17501	17600	0.029911190476190477	0.00560655172413793
17551	17650	0.022177826086956523	0.005592777777777779
17601	17700	0.021189387755102044	0.0038725490196078434
17651	17750	0.025805200000000004	0.005404
17701	17800	0.027094528301886796	0.006213191489361701
17751	17850	0.025886274509803922	0.006861224489795918
17801	17900	0.026724166666666663	0.006509000000000001
17851	17950	0.025272105263157898	0.0043874418604651156
17901	18000	0.02303285714285714	0.004142941176470588
17951	18050	0.02484469387755102	0.004251960784313725
18001	18100	0.025501632653061223	0.005376470588235295
18051	18150	0.027927857142857143	0.005250909090909092
18101	18200	0.027442758620689654	0.005306428571428571
18151	18250	0.02553734693877551	0.005288823529411765
18201	18300	0.025936122448979592	0.005155490196078432
18251	18350	0.028643695652173912	0.008134444444444444
18301	18400	0.029675249999999997	0.006974333333333333
18351	18450	0.024705454545454544	0.0037033928571428574
18401	18500	0.02353964285714286	0.004728636363636364
18451	18550	0.02384660714285714	0.005728181818181818
18501	18600	0.025399166666666667	0.006453846153846154
18551	18650	0.02610555555555555	0.007633999999999999
18601	18700	0.026706046511627907	0.006040000000000001
18651	18750	0.02516209302325581	0.004351578947368422
18701	18800	0.021884318181818182	0.005534642857142857
18751	18850	0.023980204081632654	0.005967450980392157
18801	18900	0.027120909090909088	0.005685357142857143
18851	18950	0.028872750000000003	0.0060975000000000005
18901	19000	0.025832727272727275	0.005772857142857143
18951	19050	0.025224509803921574	0.004870204081632653
19001	19100	0.024869423076923074	0.0046747916666666665
19051	19150	0.02038851063829787	0.004305849056603773
19101	19200	0.023707142857142854	0.00488529411764706
19151	19250	0.025594042553191493	0.0055901886792452836
19201	19300	0.024096153846153847	0.005456885245901639
19251	19350	0.020675681818181815	0.004434107142857142
19301	19400	0.019353018867924527	0.0028174468085106377
19351	19450	0.021895192307692306	0.004058541666666666
19401	19500	0.020189148936170215	0.005457169811320754
19451	19550	0.021266666666666663	0.005302909090909092
19501	19600	0.02455733333333333	0.0052903636363636364
19551	19650	0.02377558139534884	0.004961929824561404
19601	19700	0.02399595744680851	0.006267169811320754
19651	19750	0.025644444444444442	0.006328909090909089
19701	19800	0.023598913043478265	0.005263148148148148
19751	19850	0.02291833333333333	0.0067384782608695655
19801	19900	0.02885622641509434	0.007425957446808512
19851	19950	0.039284799999999995	0.005934399999999999
19901	20000	0.03486895833333333	0.004543846153846154
19951	20050	0.024074418604651166	0.0049715789473684215
20001	20100	0.024021489361702123	0.004968867924528301
20051	20150	0.023535818181818182	0.006103555555555556
20101	20200	0.023862500000000002	0.005428124999999999
20151	20250	0.024089999999999993	0.0052214893617021285
20201	20300	0.020813	0.0057523999999999995
20251	20350	0.019257441860465116	0.005274035087719297
20301	20400	0.020244651162790697	0.00577578947368421
20351	20450	0.021232608695652178	0.004836851851851852
20401	20500	0.022166382978723403	0.003796792452830189
20451	20550	0.019601590909090912	0.003316071428571429
20501	20600	0.025270909090909087	0.0028923214285714286
20551	20650	0.02768022222222222	0.004195636363636364
20601	20700	0.022520000000000002	0.006145283018867925
20651	20750	0.02179076923076924	0.006006666666666667
20701	20800	0.02411285714285714	0.0043163636363636355
20751	20850	0.025786666666666666	0.0031137209302325576
20801	20900	0.025476666666666665	0.005852115384615385
20851	20950	0.024839736842105265	0.007508225806451613
20901	21000	0.026013846153846155	0.005462622950819673
20951	21050	0.024853181818181816	0.004423035714285714
21001	21100	0.022752857142857137	0.005166136363636364
21051	21150	0.023255471698113202	0.005934680851063829
21101	21200	0.020299090909090906	0.0059175
21151	21250	0.020371333333333335	0.0070856363636363625
21201	21300	0.02227136363636364	0.006668214285714285
21251	21350	0.023784583333333335	0.005604807692307692
21301	21400	0.0244802	0.0050076
21351	21450	0.020707234042553195	0.0044633962264150956
21401	21500	0.02091088888888889	0.004092909090909091
21451	21550	0.021868	0.003587818181818182
21501	21600	0.02131068181818182	0.003061607142857143
21551	21650	0.026659423076923077	0.002551875
21601	21700	0.03061854545454545	0.003862222222222223
21651	21750	0.032788913043478266	0.003877962962962963
21701	21800	0.030327619047619048	0.006233103448275862
21751	21850	0.027361190476190476	0.00699551724137931
21801	21900	0.026677333333333327	0.005617818181818182
21851	21950	0.023200625	0.004428269230769231
21901	22000	0.023790930232558134	0.003655263157894737
21951	22050	0.02389837209302326	0.005528771929824562
22001	22100	0.02238260869565217	0.00551037037037037
22051	22150	0.022240888888888893	0.005847272727272726
22101	22200	0.022396595744680847	0.00489
22151	22250	0.02313238095238095	0.0037449999999999996
22201	22300	0.023495555555555554	0.004142363636363637
22251	22350	0.02459604651162791	0.005060701754385965
22301	22400	0.022201794871794873	0.005584918032786885
22351	22450	0.02323142857142857	0.005068627450980392
22401	22500	0.02562625	0.0051793181818181825
22451	22550	0.025562456140350878	0.004066744186046511
22501	22600	0.02562	0.003780851063829788
22551	22650	0.02231108695652174	0.004985740740740742
22601	22700	0.020202380952380954	0.0038994827586206894
22651	22750	0.02170340909090909	0.0030724999999999997
22701	22800	0.021009999999999997	0.006175471698113207
22751	22850	0.02216204081632653	0.006202941176470587
22801	22900	0.02388466666666666	0.005020363636363636
22851	22950	0.02337795454545455	0.005383392857142857
22901	23000	0.02219142857142857	0.006097058823529412
22951	23050	0.02370142857142857	0.005427068965517242
23001	23100	0.027442500000000005	0.004518571428571428
23051	23150	0.027116346153846154	0.004916458333333333
23101	23200	0.0237476	0.003856
23151	23250	0.024764901960784312	0.004460204081632653
23201	23300	0.028029615384615385	0.00599875
23251	23350	0.025623260869565213	0.0057990740740740745
23301	23400	0.029455957446808515	0.004916037735849057
23351	23450	0.03344692307692308	0.004698125
23401	23500	0.029128695652173908	0.0044048148148148145
23451	23550	0.026396279069767437	0.006256964285714285
23501	23600	0.02822936170212766	0.007354038461538462
23551	23650	0.02763156862745098	0.006651020408163266
23601	23700	0.026385400000000003	0.0056257999999999985
23651	23750	0.025498679245283012	0.0030721276595744684
23701	23800	0.025810754716981126	0.0036604255319148946
23751	23850	0.025563478260869566	0.004267037037037037
23801	23900	0.02512296296296296	0.004217608695652173
23851	23950	0.02460515151515151	0.0033376470588235294
23901	24000	0.023735833333333334	0.00288625
23951	24050	0.02222826923076923	0.0041489583333333335
24001	24100	0.023795869565217388	0.005934629629629629
24051	24150	0.028023043478260876	0.0062411111111111105
24101	24200	0.026672799999999993	0.0057548
24151	24250	0.027305652173913043	0.00709537037037037
24201	24300	0.026104418604651163	0.006594035087719298
24251	24350	0.023314375	0.0048107692307692304
24301	24400	0.027931272727272725	0.004216888888888889
24351	24450	0.030174137931034482	0.004221904761904762
24401	24500	0.028942222222222227	0.00390891304347826
24451	24550	0.027664888888888885	0.004709454545454546
24501	24600	0.0244638	0.005021599999999999
24551	24650	0.024846481481481483	0.004728913043478261
24601	24700	0.023019130434782605	0.006494259259259259
24651	24750	0.02369159090909091	0.006080714285714286
24701	24800	0.027860769230769227	0.0045652083333333334
24751	24850	0.025216	0.004783
24801	24900	0.0233682	0.0050594
24851	24950	0.02603075471698113	0.004637021276595745
24901	25000	0.02556823529411765	0.004069591836734694
24951	25050	0.023627636363636365	0.004905777777777778
25001	25100	0.02377625	0.005088076923076923
25051	25150	0.02335428571428571	0.004798431372549019
25101	25200	0.02333035087719298	0.005748372093023256
25151	25250	0.02310466666666667	0.006317090909090909
25201	25300	0.022050277777777776	0.0058990625
25251	25350	0.02774153846153846	0.005521639344262295
25301	25400	0.027275624999999998	0.005234230769230769
25351	25450	0.026644230769230767	0.00565875
25401	25500	0.030874897959183675	0.005968039215686275
25451	25550	0.033484680851063826	0.00610867924528302
25501	25600	0.0291288	0.006836999999999999
25551	25650	0.026795208333333334	0.006065961538461539
25601	25700	0.028783414634146343	0.004927966101694915
25651	25750	0.026085813953488367	0.003964736842105263
25701	25800	0.024822499999999994	0.00494017857142857
25751	25850	0.024606304347826083	0.005027777777777778
25801	25900	0.023395	0.0027244230769230774
25851	25950	0.024511568627450984	0.004166734693877551
25901	26000	0.022765869565217388	0.007337037037037037
25951	26050	0.02501551020408163	0.00607078431372549
26001	26100	0.02628267857142857	0.0034143181818181824
26051	26150	0.021949259259259255	0.004899347826086956
26101	26200	0.024127222222222217	0.006669347826086956
26151	26250	0.026696078431372547	0.0060293877551020406
26201	26300	0.027944680851063834	0.005269622641509435
26251	26350	0.027734390243902434	0.0049030508474576275
26301	26400	0.027768378378378374	0.004695873015873016
26351	26450	0.02616731707317073	0.004119661016949153
26401	26500	0.022427555555555555	0.0033750909090909096
26451	26550	0.02348844444444444	0.004581272727272726
26501	26600	0.025369795918367348	0.00521843137254902
26551	26650	0.024468039215686275	0.004339999999999999
26601	26700	0.021689285714285716	0.004228448275862069
26651	26750	0.022351142857142858	0.004484307692307693
26701	26800	0.022938285714285713	0.006347692307692308
26751	26850	0.022265263157894736	0.006014838709677418
26801	26900	0.030359999999999995	0.0042110204081632656
26851	26950	0.03183285714285714	0.005578636363636363
26901	27000	0.026539375	0.0062367307692307705
26951	27050	0.02529	0.005791702127659576
27001	27100	0.026249607843137256	0.006097346938775511
27051	27150	0.028375199999999996	0.006328399999999999
27101	27200	0.02710109090909091	0.0041815555555555555
27151	27250	0.024597234042553196	0.003652264150943396
27201	27300	0.02426046511627907	0.0038489473684210525
27251	27350	0.019294038461538463	0.0034835416666666665
27301	27400	0.020477540983606563	0.0053205128205128195
27351	27450	0.022836346153846148	0.005563541666666667
27401	27500	0.021856458333333332	0.004522692307692309
27451	27550	0.02490528301886793	0.0056728260869565224
27501	27600	0.0288675	0.00479313725490196
27551	27650	0.03054489795918367	0.0040260784313725494
27601	27700	0.02763981481481482	0.0042360869565217394
27651	27750	0.022273137254901956	0.0038242857142857137
27701	27800	0.023126521739130435	0.0035949999999999992
27751	27850	0.029103513513513507	0.0029317460317460314
27801	27900	0.02759765957446809	0.003498867924528303
27851	27950	0.027206250000000005	0.004396818181818181
27901	28000	0.026899019607843137	0.003829183673469388
27951	28050	0.024267291666666666	0.004427115384615385
28001	28100	0.025641363636363636	0.0058733928571428565
28051	28150	0.024483191489361705	0.004976037735849057
28101	28200	0.025908666666666663	0.004876727272727272
28151	28250	0.025071891891891893	0.005333809523809523
28201	28300	0.019782599999999997	0.0045172
28251	28350	0.025434166666666664	0.00583425
28301	28400	0.027018947368421056	0.008675348837209301
28351	28450	0.028807068965517244	0.007315714285714284
28401	28500	0.031205344827586204	0.005112857142857143
28451	28550	0.027184677419354836	0.0063107894736842115
28501	28600	0.026439444444444446	0.006343478260869565
28551	28650	0.026500851063829788	0.006886792452830188
28601	28700	0.02735452830188679	0.008318297872340424
28651	28750	0.029273275862068963	0.007811428571428571
28701	28800	0.030145245901639344	0.006996153846153847
28751	28850	0.028479661016949147	0.006699512195121951
28801	28900	0.025809090909090903	0.006654000000000001
28851	28950	0.023316136363636362	0.007179464285714286
28901	29000	0.027716875000000002	0.006796923076923077
28951	29050	0.027109310344827588	0.0060759523809523815
29001	29100	0.024251333333333333	0.0051052499999999995
29051	29150	0.02531079365079365	0.007234594594594594
29101	29200	0.027439999999999996	0.007415641025641026
29151	29250	0.028691999999999995	0.006097111111111111
29201	29300	0.028330612244897958	0.007118039215686275
29251	29350	0.02728962264150944	0.005537446808510639
29301	29400	0.02576969696969697	0.00491764705882353
29351	29450	0.028214714285714284	0.007117
29401	29500	0.029699827586206897	0.005010238095238095
29451	29550	0.030335172413793098	0.005115714285714286
29501	29600	0.028844999999999996	0.005892826086956522
29551	29650	0.026610833333333334	0.0044325
29601	29700	0.025973333333333338	0.0030006122448979593
29651	29750	0.02646773584905661	0.007021063829787234
